State of the secondary roads - good,Existence of initiatives and projects  in the past five years to improve infrastructure - exists,Town,refArea,State of the main roads - bad,Observation URI,The main means of public transport - vans,Existence of dedicated bus stops - exists,State of agricultural roads - bad,publisher,State of the secondary roads - acceptable,State of agricultural roads - good,State of the main roads - good,State of the main roads - acceptable,dataset,State of agricultural roads - acceptable,The main means of public transport - taxis,The main means of public transport - buses,State of the secondary roads - bad,references
0,0,Aammiq Ech-Chouf,http://dbpedia.org/resource/Western_Beqaa_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aammiq+Ech-Chouf,0,0,1,Impact Open Data,1,0,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Aana,http://dbpedia.org/resource/Western_Beqaa_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aana,1,0,0,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Aandqet,https://dbpedia.org/page/Akkar_Governorate,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aandqet,1,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,1,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Aanjar (Haouch Moussa),http://dbpedia.org/resource/ZahlÃ©_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aanjar+%28Haouch+Moussa%29,0,0,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Aanout,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aanout,0,0,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,1,0,https://impact.cib.gov.lb/home#open_data_section
0,1,Aanqoun,http://dbpedia.org/resource/Sidon_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aanqoun,0,0,1,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Aaouaainat Aakkar,https://dbpedia.org/page/Akkar_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aaouaainat+Aakkar,0,0,1,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Aaqabet Rachaya,https://dbpedia.org/page/Beqaa_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aaqabet+Rachaya,1,0,0,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,0,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Aaqaibeh Kesrouane,http://dbpedia.org/resource/Keserwan_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aaqaibeh+Kesrouane,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Aaqtanit,http://dbpedia.org/resource/Sidon_District,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aaqtanit,0,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Aarab Ej-Jall,http://dbpedia.org/resource/Sidon_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aarab+Ej-Jall,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Aarab Salim,https://dbpedia.org/page/Nabatieh_Governorate,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aarab+Salim,0,0,0,Impact Open Data,1,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Aarab Tabbaya,http://dbpedia.org/resource/Sidon_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aarab+Tabbaya,0,0,0,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,1,Aaraiya,http://dbpedia.org/resource/Baabda_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aaraiya,0,0,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,1,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Aaramoun Kesrouane,http://dbpedia.org/resource/Aley_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aaramoun+Kesrouane,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Aaramta,https://dbpedia.org/page/South_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aaramta,0,0,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,1,Aaray,https://dbpedia.org/page/South_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aaray,0,0,1,Impact Open Data,0,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Aarbaniyeh,http://dbpedia.org/resource/Baabda_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aarbaniyeh,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,1,Aarbet Qozhaiya,http://dbpedia.org/resource/Zgharta_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aarbet+Qozhaiya,0,0,0,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,0,1,0,https://impact.cib.gov.lb/home#open_data_section
1,0,Aarjis,http://dbpedia.org/resource/Zgharta_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aarjis,0,0,0,Impact Open Data,0,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Aarqa,https://dbpedia.org/page/Akkar_Governorate,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aarqa,1,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Aarsal,https://dbpedia.org/page/Baalbek-Hermel_Governorate,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aarsal,1,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Aassoun,http://dbpedia.org/resource/MiniyehâDanniyeh_District,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aassoun,0,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Aatchaneh,http://dbpedia.org/resource/Matn_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aatchaneh,0,0,0,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Aathrine,https://dbpedia.org/page/Mount_Lebanon_Governorate,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aathrine,0,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Aaychiyeh,https://dbpedia.org/page/South_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aaychiyeh,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Aayha,https://dbpedia.org/page/Beqaa_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aayha,1,1,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,1,Aaymar,http://dbpedia.org/resource/MiniyehâDanniyeh_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aaymar,0,0,1,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Aaynab,http://dbpedia.org/resource/Aley_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aaynab,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,1,Aaynata Baalbek,https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aaynata+Baalbek,0,0,1,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Aaynata Bent Jbeil,http://dbpedia.org/resource/Bint_Jbeil_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aaynata+Bent+Jbeil,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,1,Aayoun Aakkar,https://dbpedia.org/page/Akkar_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aayoun+Aakkar,0,0,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Aayoun El-Ghizlane,https://dbpedia.org/page/Akkar_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aayoun+El-Ghizlane,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Aayoun El-Matn,http://dbpedia.org/resource/Matn_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aayoun+El-Matn,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Aayroun,http://dbpedia.org/resource/Matn_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aayroun,0,0,1,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,1,Aayta Ech-Chaab,http://dbpedia.org/resource/Bint_Jbeil_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aayta+Ech-Chaab,1,0,1,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Aayta El-Foukhar,https://dbpedia.org/page/Beqaa_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aayta+El-Foukhar,1,1,0,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Aaytanit,http://dbpedia.org/resource/Western_Beqaa_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aaytanit,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Aaytat,http://dbpedia.org/resource/Aley_District,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aaytat,1,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Aaytit,http://dbpedia.org/resource/Tyre_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aaytit,1,0,0,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Aazour,https://dbpedia.org/page/South_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aazour,0,0,0,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,1,0,https://impact.cib.gov.lb/home#open_data_section
0,1,Aazqai,http://dbpedia.org/resource/MiniyehâDanniyeh_District,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aazqai,0,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Aazra ouel Aazr,http://dbpedia.org/resource/Keserwan_District,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aazra+ouel+Aazr,0,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Aazzi,https://dbpedia.org/page/Nabatieh_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aazzi,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Ablah,http://dbpedia.org/resource/ZahlÃ©_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Ablah,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Abou Mizan,http://dbpedia.org/resource/Matn_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Abou+Mizan,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Abou Qamha,http://dbpedia.org/resource/Hasbaya_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Abou+Qamha,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Adma Oua Dafine,http://dbpedia.org/resource/Keserwan_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Adma+Oua+Dafine,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Adonis,http://dbpedia.org/resource/Byblos_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Adonis,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Afqa Jbeil,http://dbpedia.org/resource/Byblos_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Afqa+Jbeil,0,0,1,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Ain Aakrine,https://dbpedia.org/page/North_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Ain+Aakrine,0,0,1,Impact Open Data,1,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Aintoura El-Matn,http://dbpedia.org/resource/Matn_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aintoura+El-Matn,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,1,Aintoura Kesrouane,http://dbpedia.org/resource/Keserwan_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aintoura+Kesrouane,0,0,1,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Aintourine,http://dbpedia.org/resource/Zgharta_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aintourine,0,0,1,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Aitaroun,http://dbpedia.org/resource/Bint_Jbeil_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Aitaroun,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Alaq,https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Alaq,0,1,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,1,Almat,http://dbpedia.org/resource/Byblos_District,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Almat,0,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Amara,https://dbpedia.org/page/Akkar_Governorate,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Amara,0,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,1,Amioun,https://dbpedia.org/page/North_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Amioun,0,0,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Anane,https://dbpedia.org/page/South_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Anane,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Ansar,https://dbpedia.org/page/Nabatieh_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Ansar,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Ansar Baalbeck,https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Ansar+Baalbeck,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Antelias-Naccache,http://dbpedia.org/resource/Matn_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Antelias-Naccache,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Arnoun,https://dbpedia.org/page/Nabatieh_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Arnoun,0,0,0,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,0,0,https://impact.cib.gov.lb/home#open_data_section
1,0,Arsoun,http://dbpedia.org/resource/Baabda_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Arsoun,0,0,0,Impact Open Data,0,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Arzai,http://dbpedia.org/resource/Sidon_District,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Arzai,0,0,1,Impact Open Data,1,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section
